order_id,customer_id,product_id,quantity,amount,status,created_at
O004563,C0207,P0077,3,48685.55,cancelled,2024-09-02 00:00:00
O004564,C0339,P0031,3,8662.82,cancelled,2024-07-22 00:00:00
O004565,C0164,P0052,1,27350.64,cancelled,2024-03-05 00:00:00
O004566,C0349,P0031,1,36752.94,cancelled,2024-12-02 00:00:00
O004567,C0072,P0015,4,24615.16,returned,2024-09-28 00:00:00
O004568,C0370,P0020,4,36587.3,cancelled,2024-10-04 00:00:00
O004569,C0014,P0025,5,30363.05,processing,2024-04-20 00:00:00
O004570,C0336,P0004,2,11768.84,cancelled,2024-07-28 00:00:00
O004571,C0255,P0032,5,21357.42,processing,2024-04-30 00:00:00
O004572,C0152,P0040,4,41333.05,cancelled,2024-08-09 00:00:00
O004573,C0133,P0060,2,43748.19,completed,2024-10-05 00:00:00
O004574,C0465,P0063,2,27013.06,completed,2024-09-26 00:00:00
O004575,C0215,P0072,4,43843.49,returned,2024-12-06 00:00:00
O004576,C0208,P0056,1,42418.0,cancelled,2024-12-07 00:00:00
O004577,C0199,P0055,2,8942.11,completed,2024-07-02 00:00:00
O004578,C0378,P0083,1,34107.43,cancelled,2024-01-13 00:00:00
O004579,C0019,P0005,4,15989.24,returned,2024-02-14 00:00:00
O004580,C0299,P0026,3,1553.93,returned,2024-12-01 00:00:00
O004581,C0363,P0021,5,11521.52,completed,2024-07-22 00:00:00
O004582,C0293,P0035,4,37537.53,cancelled,2024-11-23 00:00:00
O004583,C0418,P0018,1,47991.39,completed,2024-03-23 00:00:00
O004584,C0098,P0004,2,1242.64,processing,2024-08-23 00:00:00
O004585,C0176,P0034,1,39300.82,returned,2024-07-24 00:00:00
O004586,C0372,P0036,4,29470.72,processing,2024-03-29 00:00:00
O004587,C0366,P0085,1,35986.23,returned,2024-10-30 00:00:00
O004588,C0114,P0071,2,21490.59,cancelled,2024-03-22 00:00:00
O004589,C0352,P0023,1,34068.19,completed,2024-04-04 00:00:00
O004590,C0274,P0083,2,49722.94,completed,2024-08-05 00:00:00
O004591,C0327,P0006,5,22732.33,cancelled,2024-08-09 00:00:00
O004592,C0402,P0093,5,35034.57,cancelled,2024-08-10 00:00:00
O004593,C0244,P0063,4,20191.7,processing,2024-08-15 00:00:00
O004594,C0465,P0003,4,46914.9,processing,2024-09-20 00:00:00
O004595,C0482,P0008,3,11872.9,cancelled,2024-12-19 00:00:00
O004596,C0344,P0011,2,20312.73,completed,2024-09-20 00:00:00
O004597,C0184,P0041,4,39015.3,processing,2024-01-06 00:00:00
O004598,C0260,P0078,5,7411.55,processing,2024-10-18 00:00:00
O004599,C0154,P0039,2,39639.96,returned,2024-12-24 00:00:00
O004600,C0433,P0009,3,18316.81,returned,2024-12-18 00:00:00
O004601,C0088,P0053,1,211.35,returned,2024-04-09 00:00:00
O004602,C0431,P0047,3,27075.97,cancelled,2024-08-17 00:00:00
O004603,C0337,P0086,3,4308.19,completed,2024-11-25 00:00:00
O004604,C0449,P0085,5,42048.96,completed,2024-07-22 00:00:00
O004605,C0286,P0012,5,9103.4,processing,2024-02-13 00:00:00
O004606,C0093,P0051,5,31494.83,cancelled,2024-07-21 00:00:00
O004607,C0151,P0093,1,16460.74,returned,2024-06-15 00:00:00
O004608,C0050,P0018,1,8043.94,completed,2024-03-27 00:00:00
O004609,C0242,P0031,1,49607.32,cancelled,2024-04-05 00:00:00
O004610,C0066,P0015,3,33968.48,processing,2024-10-08 00:00:00
O004611,C0380,P0074,4,33010.8,returned,2024-11-24 00:00:00
O004612,C0133,P0095,4,839.12,completed,2024-11-04 00:00:00
O004613,C0372,P0065,4,16818.05,cancelled,2024-12-12 00:00:00
O004614,C0414,P0016,4,49443.78,cancelled,2024-10-02 00:00:00
O004615,C0287,P0067,3,46858.23,processing,2024-11-07 00:00:00
O004616,C0391,P0086,4,34367.7,processing,2024-01-01 00:00:00
O004617,C0468,P0075,2,20305.24,completed,2024-08-25 00:00:00
O004618,C0094,P0100,2,7600.99,cancelled,2024-05-29 00:00:00
O004619,C0485,P0068,5,3734.82,completed,2024-10-24 00:00:00
O004620,C0349,P0033,5,32598.95,processing,2024-10-25 00:00:00
O004621,C0461,P0064,1,46858.65,returned,2024-05-03 00:00:00
O004622,C0172,P0012,2,3729.39,cancelled,2024-06-11 00:00:00
O004623,C0336,P0031,1,28572.85,processing,2024-10-16 00:00:00
O004624,C0046,P0077,5,16435.89,cancelled,2024-10-01 00:00:00
O004625,C0114,P0016,5,19955.73,processing,2024-02-24 00:00:00
O004626,C0182,P0099,3,22889.61,returned,2024-03-10 00:00:00
O004627,C0115,P0041,4,29748.14,processing,2024-06-14 00:00:00
O004628,C0382,P0043,4,2066.8,returned,2024-06-23 00:00:00
O004629,C0447,P0075,3,29571.57,cancelled,2024-11-14 00:00:00
O004630,C0158,P0095,4,38650.29,processing,2024-09-01 00:00:00
O004631,C0216,P0050,2,13498.02,returned,2024-09-02 00:00:00
O004632,C0404,P0096,5,21554.06,processing,2024-08-26 00:00:00
O004633,C0455,P0096,5,30486.17,completed,2024-03-18 00:00:00
O004634,C0170,P0031,3,14510.32,cancelled,2024-08-10 00:00:00
O004635,C0191,P0055,1,27380.63,completed,2024-06-14 00:00:00
O004636,C0134,P0028,2,905.7,processing,2024-11-04 00:00:00
O004637,C0300,P0019,3,8000.01,completed,2024-09-10 00:00:00
O004638,C0151,P0014,4,44618.61,processing,2024-07-13 00:00:00
O004639,C0238,P0023,3,1984.63,cancelled,2024-05-31 00:00:00
O004640,C0436,P0028,1,16609.99,completed,2024-01-13 00:00:00
O004641,C0061,P0036,5,1791.16,completed,2024-10-08 00:00:00
O004642,C0241,P0057,5,30296.81,cancelled,2024-04-06 00:00:00
O004643,C0028,P0053,5,36507.88,returned,2024-10-12 00:00:00
O004644,C0444,P0033,5,33148.45,returned,2024-07-08 00:00:00
O004645,C0325,P0076,5,27158.89,cancelled,2024-09-29 00:00:00
O004646,C0299,P0008,4,48751.97,returned,2024-01-13 00:00:00
O004647,C0298,P0063,3,29950.32,completed,2024-06-11 00:00:00
O004648,C0484,P0069,3,34600.18,cancelled,2024-01-16 00:00:00
O004649,C0318,P0048,4,25416.33,cancelled,2024-02-07 00:00:00
O004650,C0037,P0090,3,14663.19,completed,2024-12-29 00:00:00
O004651,C0242,P0015,2,6585.41,completed,2024-05-28 00:00:00
O004652,C0456,P0041,2,44135.31,returned,2024-03-04 00:00:00
O004653,C0100,P0070,1,16951.28,cancelled,2024-08-13 00:00:00
O004654,C0257,P0055,2,36796.69,returned,2024-02-25 00:00:00
O004655,C0062,P0061,4,25658.06,returned,2024-07-17 00:00:00
O004656,C0445,P0088,5,31511.85,completed,2024-06-17 00:00:00
O004657,C0349,P0032,3,32397.81,returned,2024-09-04 00:00:00
O004658,C0196,P0036,5,14248.94,completed,2024-10-09 00:00:00
O004659,C0272,P0019,5,22647.0,returned,2024-10-25 00:00:00
O004660,C0153,P0047,3,27329.05,cancelled,2024-04-06 00:00:00
O004661,C0212,P0061,1,22947.48,cancelled,2024-10-19 00:00:00
O004662,C0028,P0092,3,40530.94,completed,2024-02-05 00:00:00
O004663,C0446,P0048,3,45653.64,completed,2024-03-12 00:00:00
O004664,C0438,P0040,2,34793.49,returned,2024-10-29 00:00:00
O004665,C0078,P0003,1,22125.14,cancelled,2024-06-29 00:00:00
O004666,C0071,P0083,3,17910.2,completed,2024-07-21 00:00:00
O004667,C0103,P0078,3,9033.21,processing,2024-06-28 00:00:00
O004668,C0176,P0005,4,44769.28,processing,2024-02-17 00:00:00
O004669,C0210,P0095,4,20141.5,processing,2024-09-30 00:00:00
O004670,C0292,P0085,2,19584.76,cancelled,2024-09-29 00:00:00
O004671,C0458,P0007,2,9878.84,returned,2024-08-13 00:00:00
O004672,C0465,P0089,3,38477.45,processing,2024-02-11 00:00:00
O004673,C0235,P0086,3,32869.66,cancelled,2024-11-27 00:00:00
O004674,C0074,P0031,5,1407.27,returned,2024-02-28 00:00:00
O004675,C0162,P0033,1,30816.59,returned,2024-06-06 00:00:00
O004676,C0442,P0071,2,13816.51,cancelled,2024-09-26 00:00:00
O004677,C0367,P0050,3,39033.37,cancelled,2024-08-07 00:00:00
O004678,C0093,P0040,2,48178.83,completed,2024-01-21 00:00:00
O004679,C0399,P0082,1,3266.71,cancelled,2024-01-29 00:00:00
O004680,C0042,P0090,2,31427.17,returned,2024-11-29 00:00:00
O004681,C0250,P0047,5,48669.53,returned,2024-07-03 00:00:00
O004682,C0171,P0088,5,24794.42,completed,2024-01-23 00:00:00
O004683,C0324,P0016,2,26655.65,cancelled,2024-01-03 00:00:00
O004684,C0091,P0069,1,19284.27,completed,2024-11-04 00:00:00
O004685,C0161,P0031,5,7579.86,returned,2024-04-04 00:00:00
O004686,C0325,P0057,1,31218.7,processing,2024-05-14 00:00:00
O004687,C0030,P0050,5,45773.38,processing,2024-05-18 00:00:00
O004688,C0003,P0002,5,25338.69,completed,2024-10-31 00:00:00
O004689,C0232,P0051,2,35954.13,processing,2024-12-26 00:00:00
O004690,C0141,P0033,1,7779.37,processing,2024-11-22 00:00:00
O004691,C0108,P0039,4,41720.0,processing,2024-04-02 00:00:00
O004692,C0390,P0012,1,16072.8,cancelled,2024-09-24 00:00:00
O004693,C0397,P0097,3,28881.53,cancelled,2024-08-16 00:00:00
O004694,C0087,P0031,2,24744.97,cancelled,2024-10-14 00:00:00
O004695,C0296,P0039,3,37512.25,cancelled,2024-09-08 00:00:00
O004696,C0392,P0027,5,39546.35,processing,2024-06-27 00:00:00
O004697,C0082,P0021,4,26652.82,returned,2024-11-23 00:00:00
O004698,C0251,P0057,4,34108.98,completed,2024-08-25 00:00:00
O004699,C0403,P0081,5,131.67,returned,2024-01-26 00:00:00
O004700,C0391,P0041,2,32212.12,completed,2024-11-16 00:00:00
O004701,C0400,P0099,4,34147.7,cancelled,2024-04-29 00:00:00
O004702,C0046,P0083,3,39640.02,returned,2024-11-24 00:00:00
O004703,C0067,P0053,1,18496.18,processing,2024-01-09 00:00:00
O004704,C0315,P0005,1,34804.53,returned,2024-03-13 00:00:00
O004705,C0223,P0036,4,44161.72,processing,2024-10-28 00:00:00
O004706,C0325,P0011,4,33211.15,returned,2024-04-10 00:00:00
O004707,C0220,P0100,4,43401.6,completed,2024-01-10 00:00:00
O004708,C0207,P0063,3,37801.8,returned,2024-03-04 00:00:00
O004709,C0220,P0061,1,19567.71,returned,2024-02-22 00:00:00
O004710,C0495,P0095,2,36410.66,cancelled,2024-03-17 00:00:00
O004711,C0245,P0053,3,16659.66,cancelled,2024-06-23 00:00:00
O004712,C0197,P0043,1,22885.11,returned,2024-11-20 00:00:00
O004713,C0003,P0092,3,2010.96,processing,2024-01-07 00:00:00
O004714,C0020,P0055,1,33682.26,processing,2024-02-02 00:00:00
O004715,C0274,P0013,2,8478.19,cancelled,2024-11-25 00:00:00
O004716,C0103,P0021,1,44997.36,processing,2024-09-16 00:00:00
O004717,C0375,P0090,3,8876.77,cancelled,2024-07-19 00:00:00
O004718,C0192,P0034,2,37347.99,completed,2024-11-16 00:00:00
O004719,C0487,P0065,5,42637.83,returned,2024-01-19 00:00:00
O004720,C0008,P0009,3,13488.29,processing,2024-09-09 00:00:00
O004721,C0457,P0046,3,9208.55,processing,2024-05-20 00:00:00
O004722,C0165,P0054,4,26225.89,cancelled,2024-03-28 00:00:00
O004723,C0388,P0078,5,23087.22,cancelled,2024-10-19 00:00:00
O004724,C0427,P0094,1,19762.94,returned,2024-01-12 00:00:00
O004725,C0272,P0071,3,7102.67,returned,2024-07-24 00:00:00
O004726,C0098,P0095,1,41339.77,cancelled,2024-12-04 00:00:00
O004727,C0010,P0042,4,30607.23,returned,2024-11-25 00:00:00
O004728,C0347,P0059,1,9364.88,returned,2024-11-03 00:00:00
O004729,C0003,P0089,5,12405.58,completed,2024-06-25 00:00:00
O004730,C0321,P0004,3,47585.83,processing,2024-03-17 00:00:00
O004731,C0376,P0098,2,34206.93,cancelled,2024-04-02 00:00:00
O004732,C0128,P0007,5,36993.09,cancelled,2024-03-23 00:00:00
O004733,C0116,P0083,1,42351.48,cancelled,2024-04-26 00:00:00
O004734,C0356,P0083,1,39496.8,cancelled,2024-04-06 00:00:00
O004735,C0450,P0024,2,41531.39,returned,2024-07-27 00:00:00
O004736,C0177,P0081,2,11186.64,completed,2024-11-05 00:00:00
O004737,C0160,P0057,5,47035.2,completed,2024-04-17 00:00:00
O004738,C0067,P0083,4,27353.49,cancelled,2024-03-01 00:00:00
O004739,C0053,P0018,2,45084.74,returned,2024-11-20 00:00:00
O004740,C0197,P0001,2,28671.46,processing,2024-10-14 00:00:00
O004741,C0258,P0052,3,5243.82,cancelled,2024-01-09 00:00:00
O004742,C0302,P0026,4,20303.56,returned,2024-07-15 00:00:00
O004743,C0157,P0081,2,13109.35,processing,2024-03-27 00:00:00
O004744,C0086,P0040,4,34254.02,cancelled,2024-01-22 00:00:00
O004745,C0034,P0041,2,45807.26,processing,2024-01-07 00:00:00
O004746,C0422,P0074,4,9410.43,cancelled,2024-09-12 00:00:00
O004747,C0024,P0011,3,38097.76,returned,2024-11-23 00:00:00
O004748,C0153,P0015,2,36147.8,cancelled,2024-04-10 00:00:00
O004749,C0486,P0021,2,46613.84,completed,2024-01-11 00:00:00
O004750,C0149,P0032,1,8976.14,completed,2024-03-10 00:00:00
O004751,C0234,P0067,5,47255.72,cancelled,2024-05-13 00:00:00
O004752,C0373,P0092,2,19513.92,cancelled,2024-03-29 00:00:00
O004753,C0267,P0099,1,48433.54,cancelled,2024-07-16 00:00:00
O004754,C0306,P0084,4,8674.67,returned,2024-11-29 00:00:00
O004755,C0269,P0098,1,47307.63,completed,2024-12-29 00:00:00
O004756,C0173,P0017,4,11159.44,returned,2024-08-04 00:00:00
O004757,C0223,P0077,5,34759.42,cancelled,2024-03-12 00:00:00
O004758,C0455,P0088,5,17230.92,completed,2024-05-12 00:00:00
O004759,C0352,P0053,2,30435.08,completed,2024-12-25 00:00:00
O004760,C0069,P0041,2,34352.23,processing,2024-10-20 00:00:00
O004761,C0176,P0058,1,5199.81,processing,2024-08-19 00:00:00
O004762,C0462,P0062,4,43035.47,cancelled,2024-07-05 00:00:00
O004763,C0251,P0095,3,46984.01,processing,2024-05-02 00:00:00
O004764,C0184,P0018,5,5398.91,completed,2024-08-28 00:00:00
O004765,C0385,P0034,4,35558.7,cancelled,2024-11-21 00:00:00
O004766,C0097,P0023,5,18523.65,processing,2024-05-27 00:00:00
O004767,C0085,P0088,2,1379.4,processing,2024-01-13 00:00:00
O004768,C0486,P0076,3,32325.46,completed,2024-12-23 00:00:00
O004769,C0465,P0042,4,25993.86,returned,2024-06-16 00:00:00
O004770,C0471,P0037,5,47816.32,returned,2024-09-10 00:00:00
O004771,C0416,P0026,2,47482.9,completed,2024-12-19 00:00:00
O004772,C0207,P0011,3,27977.38,returned,2024-02-17 00:00:00
O004773,C0010,P0054,2,879.06,processing,2024-11-24 00:00:00
O004774,C0117,P0048,3,16089.03,cancelled,2024-05-21 00:00:00
O004775,C0115,P0024,4,24438.64,cancelled,2024-06-05 00:00:00
O004776,C0373,P0051,4,34036.14,completed,2024-07-19 00:00:00
O004777,C0068,P0049,4,41259.61,processing,2024-12-05 00:00:00
O004778,C0109,P0074,5,11286.91,returned,2024-11-01 00:00:00
O004779,C0376,P0029,3,9787.56,completed,2024-07-07 00:00:00
O004780,C0012,P0003,5,31442.57,completed,2024-07-27 00:00:00
O004781,C0302,P0003,4,6085.89,cancelled,2024-12-13 00:00:00
O004782,C0259,P0072,3,33802.79,completed,2024-09-10 00:00:00
O004783,C0087,P0083,1,25663.28,completed,2024-05-10 00:00:00
O004784,C0064,P0079,2,28889.53,completed,2024-01-26 00:00:00
O004785,C0188,P0081,1,46322.3,cancelled,2024-07-13 00:00:00
O004786,C0365,P0030,3,5747.53,cancelled,2024-10-04 00:00:00
O004787,C0334,P0012,4,24111.75,returned,2024-09-09 00:00:00
O004788,C0406,P0060,4,24263.03,cancelled,2024-04-16 00:00:00
O004789,C0020,P0026,3,2438.8,cancelled,2024-07-04 00:00:00
O004790,C0193,P0034,2,26123.98,cancelled,2024-11-26 00:00:00
O004791,C0449,P0090,4,35262.84,cancelled,2024-06-04 00:00:00
O004792,C0328,P0022,1,29139.65,returned,2024-05-09 00:00:00
O004793,C0131,P0007,2,13528.78,processing,2024-07-09 00:00:00
O004794,C0395,P0052,4,1979.76,completed,2024-04-22 00:00:00
O004795,C0274,P0080,3,41943.28,completed,2024-05-10 00:00:00
O004796,C0320,P0055,1,10587.27,cancelled,2024-06-18 00:00:00
O004797,C0025,P0077,3,15447.27,processing,2024-02-03 00:00:00
O004798,C0305,P0034,4,16328.77,completed,2024-05-23 00:00:00
O004799,C0025,P0020,2,22737.47,completed,2024-07-13 00:00:00
O004800,C0339,P0012,4,16404.71,processing,2024-12-01 00:00:00
O004801,C0056,P0048,4,16454.53,completed,2024-08-07 00:00:00
O004802,C0335,P0022,5,5449.39,cancelled,2024-10-08 00:00:00
O004803,C0429,P0073,4,36472.73,processing,2024-10-01 00:00:00
O004804,C0011,P0016,2,18367.9,processing,2024-12-05 00:00:00
O004805,C0025,P0002,1,44315.33,completed,2024-08-02 00:00:00
O004806,C0354,P0092,3,40894.19,returned,2024-06-30 00:00:00
O004807,C0060,P0068,3,23844.2,processing,2024-09-20 00:00:00
O004808,C0214,P0056,5,42308.18,returned,2024-04-11 00:00:00
O004809,C0228,P0099,2,26272.79,processing,2024-12-07 00:00:00
O004810,C0195,P0059,4,11982.63,completed,2024-05-17 00:00:00
O004811,C0064,P0087,1,21368.88,processing,2024-09-16 00:00:00
O004812,C0281,P0064,5,42591.81,completed,2024-04-11 00:00:00
O004813,C0130,P0016,3,2384.03,processing,2024-05-31 00:00:00
O004814,C0243,P0029,3,47993.03,processing,2024-10-14 00:00:00
O004815,C0360,P0092,3,13360.15,cancelled,2024-04-27 00:00:00
O004816,C0079,P0027,4,42344.59,processing,2024-12-04 00:00:00
O004817,C0106,P0025,4,34885.58,returned,2024-06-29 00:00:00
O004818,C0356,P0035,4,32200.27,cancelled,2024-12-01 00:00:00
O004819,C0352,P0037,4,5543.32,returned,2024-10-07 00:00:00
O004820,C0323,P0096,4,47523.3,completed,2024-08-07 00:00:00
O004821,C0005,P0064,3,39642.47,completed,2024-11-18 00:00:00
O004822,C0155,P0049,1,1855.09,returned,2024-03-22 00:00:00
O004823,C0216,P0017,3,17756.59,cancelled,2024-08-01 00:00:00
O004824,C0339,P0056,4,22884.99,processing,2024-09-10 00:00:00
O004825,C0052,P0027,2,30823.37,cancelled,2024-04-20 00:00:00
O004826,C0340,P0077,3,47402.96,cancelled,2024-08-10 00:00:00
O004827,C0267,P0028,1,6187.48,returned,2024-07-19 00:00:00
O004828,C0139,P0037,3,29626.57,processing,2024-06-02 00:00:00
O004829,C0319,P0094,4,23696.1,completed,2024-09-22 00:00:00
O004830,C0311,P0087,4,3100.1,processing,2024-06-09 00:00:00
O004831,C0359,P0025,2,36650.84,processing,2024-05-03 00:00:00
O004832,C0071,P0054,5,6667.56,cancelled,2024-03-19 00:00:00
O004833,C0215,P0024,2,23951.89,cancelled,2024-01-16 00:00:00
O004834,C0426,P0053,5,13655.93,completed,2024-12-05 00:00:00
O004835,C0461,P0019,2,6574.82,cancelled,2024-08-23 00:00:00
O004836,C0054,P0004,1,42249.64,cancelled,2024-08-30 00:00:00
O004837,C0262,P0038,5,26385.48,processing,2024-07-05 00:00:00
O004838,C0369,P0034,5,42836.02,completed,2024-09-25 00:00:00
O004839,C0317,P0031,3,17479.98,completed,2024-08-29 00:00:00
O004840,C0061,P0080,2,8222.2,returned,2024-01-03 00:00:00
O004841,C0145,P0058,5,6927.8,returned,2024-09-17 00:00:00
O004842,C0059,P0032,5,16610.57,completed,2024-11-07 00:00:00
O004843,C0402,P0048,1,40472.98,processing,2024-05-28 00:00:00
O004844,C0055,P0075,1,40487.65,returned,2024-05-04 00:00:00
O004845,C0255,P0088,4,21463.77,cancelled,2024-03-22 00:00:00
O004846,C0102,P0083,1,3011.62,cancelled,2024-11-29 00:00:00
O004847,C0312,P0059,3,16289.31,completed,2024-07-28 00:00:00
O004848,C0103,P0011,3,38667.99,processing,2024-11-08 00:00:00
O004849,C0399,P0002,5,25370.33,returned,2024-10-14 00:00:00
O004850,C0135,P0061,1,39634.55,returned,2024-04-21 00:00:00
O004851,C0426,P0018,1,22543.01,returned,2024-12-02 00:00:00
O004852,C0268,P0042,5,22164.85,completed,2024-11-28 00:00:00
O004853,C0499,P0089,2,15001.64,cancelled,2024-05-08 00:00:00
O004854,C0104,P0051,3,8461.73,processing,2024-06-02 00:00:00
O004855,C0184,P0088,5,24685.32,cancelled,2024-05-04 00:00:00
O004856,C0361,P0028,2,16959.74,processing,2024-08-08 00:00:00
O004857,C0210,P0092,2,16929.54,processing,2024-11-01 00:00:00
O004858,C0152,P0050,5,37065.01,processing,2024-12-19 00:00:00
O004859,C0083,P0091,4,33497.81,returned,2024-06-21 00:00:00
O004860,C0021,P0055,2,27112.34,processing,2024-10-01 00:00:00
O004861,C0281,P0095,3,17041.86,processing,2024-01-17 00:00:00
O004862,C0255,P0077,2,29456.23,completed,2024-07-01 00:00:00
O004863,C0467,P0033,3,48229.32,processing,2024-01-13 00:00:00
O004864,C0107,P0010,3,39849.46,cancelled,2024-06-05 00:00:00
O004865,C0353,P0013,4,15933.63,returned,2024-06-12 00:00:00
O004866,C0478,P0072,2,35661.54,returned,2024-01-31 00:00:00
O004867,C0247,P0008,5,30720.03,cancelled,2024-07-03 00:00:00
O004868,C0170,P0007,2,8969.98,completed,2024-01-17 00:00:00
O004869,C0121,P0043,1,6530.95,returned,2024-11-01 00:00:00
O004870,C0002,P0031,1,47903.46,processing,2024-03-30 00:00:00
O004871,C0007,P0061,1,45532.29,completed,2024-09-29 00:00:00
O004872,C0344,P0046,5,48383.96,processing,2024-05-17 00:00:00
O004873,C0046,P0078,1,40638.65,returned,2024-07-24 00:00:00
O004874,C0465,P0086,5,21461.55,returned,2024-08-25 00:00:00
O004875,C0057,P0077,4,16680.51,completed,2024-03-25 00:00:00
O004876,C0428,P0091,4,6891.65,processing,2024-01-05 00:00:00
O004877,C0294,P0096,1,42564.56,completed,2024-01-27 00:00:00
O004878,C0343,P0006,2,44135.25,completed,2024-08-22 00:00:00
O004879,C0253,P0001,3,2238.46,processing,2024-04-10 00:00:00
O004880,C0077,P0033,3,40099.91,cancelled,2024-05-23 00:00:00
O004881,C0487,P0065,1,18686.93,cancelled,2024-03-29 00:00:00
O004882,C0047,P0080,2,11554.71,returned,2024-11-04 00:00:00
O004883,C0400,P0049,2,32401.27,cancelled,2024-04-10 00:00:00
O004884,C0262,P0039,1,11680.27,completed,2024-10-17 00:00:00
O004885,C0039,P0051,3,47926.22,cancelled,2024-01-24 00:00:00
O004886,C0371,P0086,1,6642.28,returned,2024-12-22 00:00:00
O004887,C0371,P0048,4,43879.85,cancelled,2024-08-27 00:00:00
O004888,C0052,P0017,4,44164.89,processing,2024-08-16 00:00:00
O004889,C0464,P0072,2,41370.1,returned,2024-04-26 00:00:00
O004890,C0132,P0006,3,39984.67,returned,2024-09-07 00:00:00
O004891,C0330,P0075,1,43436.41,returned,2024-03-13 00:00:00
O004892,C0119,P0023,1,3554.2,completed,2024-10-29 00:00:00
O004893,C0234,P0034,1,376.93,processing,2024-06-10 00:00:00
O004894,C0152,P0022,5,17061.5,cancelled,2024-05-18 00:00:00
O004895,C0136,P0065,4,1785.09,cancelled,2024-11-21 00:00:00
O004896,C0238,P0064,1,10283.15,returned,2024-06-25 00:00:00
O004897,C0026,P0044,1,31685.96,returned,2024-12-07 00:00:00
O004898,C0052,P0060,5,27820.75,processing,2024-11-17 00:00:00
O004899,C0417,P0017,5,9188.24,returned,2024-12-17 00:00:00
O004900,C0090,P0012,2,5107.43,cancelled,2024-01-03 00:00:00
O004901,C0448,P0041,1,15231.8,processing,2024-05-03 00:00:00
O004902,C0021,P0091,5,42569.99,returned,2024-10-14 00:00:00
O004903,C0437,P0068,4,26286.12,processing,2024-01-15 00:00:00
O004904,C0149,P0056,2,19214.07,completed,2024-02-02 00:00:00
O004905,C0185,P0019,5,29362.03,cancelled,2024-08-03 00:00:00
O004906,C0411,P0034,3,49754.51,returned,2024-03-11 00:00:00
O004907,C0347,P0015,3,24581.41,returned,2024-06-20 00:00:00
O004908,C0161,P0041,4,25028.26,returned,2024-10-13 00:00:00
O004909,C0219,P0006,5,42531.07,cancelled,2024-06-28 00:00:00
O004910,C0379,P0017,1,49523.11,processing,2024-02-26 00:00:00
O004911,C0060,P0064,3,11181.07,cancelled,2024-06-30 00:00:00
